shortcode,post_date,post_url,display_url,like_and_view_counts_disabled,likes,is_paid_partnership,location,city,exact_city_match,lattitude,longitude,geo_city,geo_state,geo_country,is_video,is_verified,is_private,img_path,img_lables,img_lable_scores
CXzP56psKqH,12/23/2021,https://www.instagram.com/p/CXzP56psKqH/,https://instagram.fdel1-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269732878_364631928759851_4260885929373162042_n.jpg?_nc_ht=instagram.fdel1-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=MGTHcUPskL8AX_NF2T8&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9O8DYPrJ52RljfqxveAOXhD9wD6xF7cPV4QbB2o4Jfzw&oe=61CBCA13&_nc_sid=83d603,False,254,False,"Rome, Italy","Rome, Italy",True,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXzP56psKqH.jpg,christmas-tree building plant window tree city facade christmas-ornament metropolis evergreen,"[['Christmas-tree', 0.9698858857154846], ['Building', 0.9243147969245911], ['Plant', 0.854365885257721], ['Window', 0.8195114135742188], ['Tree', 0.813010036945343], ['City', 0.7977083921432495], ['Facade', 0.7853900194168091], ['Christmas-ornament', 0.777332067489624], ['Metropolis', 0.7695719599723816], ['Evergreen', 0.7642945647239685]]"
CXybggOsM7l,12/22/2021,https://www.instagram.com/p/CXybggOsM7l/,https://instagram.fdel1-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269754745_454134779552942_8947056011432112689_n.jpg?_nc_ht=instagram.fdel1-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=4N8W8MAqEawAX8g37Di&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT92iiBX7P9oDQ33mYDyRZZy9i7GNL7Lxs-SZIfIb7ZB1w&oe=61CB5E8D&_nc_sid=83d603,False,134,False,Gromo,Gromo,True,45.96399,9.927054,Gromo,LOMBARDY,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXybggOsM7l.jpg,christmas-tree photograph white plant building christmas-ornament black branch black-and-white sky,"[['Christmas-tree', 0.9689038991928101], ['Photograph', 0.9420806765556335], ['White', 0.9218851923942566], ['Plant', 0.9180122017860413], ['Building', 0.9170191884040833], ['Christmas-ornament', 0.9097800254821777], ['Black', 0.9000927209854126], ['Branch', 0.8877893090248108], ['Black-and-white', 0.8847932815551758], ['Sky', 0.8688589334487915]]"
CXyWx8vsR6i,12/22/2021,https://www.instagram.com/p/CXyWx8vsR6i/,https://instagram.fdel1-2.fna.fbcdn.net/v/t51.2885-15/e35/269693911_1312308705896704_2135802886275314903_n.jpg?_nc_ht=instagram.fdel1-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=skbnwEzSc18AX-_HSCb&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-f7rG-S8FlquYbWascip4FBNMsBwXacu5jvjnymbeiJw&oe=61CB18A2&_nc_sid=83d603,False,333,False,Cristo Di Maratea,Maratea,False,39.996703,15.722373,Maratea,BASILICATA,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXyWx8vsR6i.jpg,cloud sky plant ecoregion blue people-in-nature natural-landscape tree mountain grass,"[['Cloud', 0.9836474657058716], ['Sky', 0.9762753844261169], ['Plant', 0.9623913168907166], ['Ecoregion', 0.9209656119346619], ['Blue', 0.8991812467575073], ['People-in-nature', 0.8975042104721069], ['Natural-landscape', 0.8913864493370056], ['Tree', 0.8325755596160889], ['Mountain', 0.8292128443717957], ['Grass', 0.8207228779792786]]"
CXyJ6SIsXJ5,12/22/2021,https://www.instagram.com/p/CXyJ6SIsXJ5/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/269718277_316215370366032_9192532567915808879_n.webp.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Ho5FiDJNV-gAX-yzEKD&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9-YB-ajO5EWxwvgXilmc3zqyA0PCcS8faWbzPtHgquEQ&oe=61CBDA50&_nc_sid=83d603,False,636,False,Duomo di Milano,,False,40.83734,14.53371,Palma Campania,Campania,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXyJ6SIsXJ5.jpg,christmas-tree sky christmas-ornament tower building world plant ornament skyscraper holiday-ornament,"[['Christmas-tree', 0.9579400420188904], ['Sky', 0.9538957476615906], ['Christmas-ornament', 0.9226688146591187], ['Tower', 0.8932390213012695], ['Building', 0.889869749546051], ['World', 0.8602943420410156], ['Plant', 0.8560037612915039], ['Ornament', 0.820947527885437], ['Skyscraper', 0.7783893942832947], ['Holiday-ornament', 0.7780930995941162]]"
CXyBfa1M2zQ,12/22/2021,https://www.instagram.com/p/CXyBfa1M2zQ/,https://instagram.fdel1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269718573_1219600515115552_8942870072541167396_n.jpg?_nc_ht=instagram.fdel1-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=OlffPjjhqO8AX8-MWLB&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9ZN4UUBmQ6YEGLq7FmjmNSWnWT4g74Ehx1tqBsrLPyVw&oe=61CB351F&_nc_sid=83d603,False,375,False,Piazza di Pietra,"Rome, Italy",False,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXyBfa1M2zQ.jpg,building facade tints-and-shades rectangle column symmetry ancient-roman-architecture city arch composite-material,"[['Building', 0.8981472253799438], ['Facade', 0.7906657457351685], ['Tints-and-shades', 0.7725861668586731], ['Rectangle', 0.7714135646820068], ['Column', 0.7688074707984924], ['Symmetry', 0.7507374882698059], ['Ancient-roman-architecture', 0.7241410613059998], ['City', 0.7072474956512451], ['Arch', 0.7047735452651978], ['Composite-material', 0.6909375190734863]]"
CXy8vt-Mmgn,12/23/2021,https://www.instagram.com/p/CXy8vt-Mmgn/,https://instagram.fdel1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269736941_3062420060672458_5176591144645302501_n.jpg?_nc_ht=instagram.fdel1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=bAoKHh06Np8AX-WDgXj&tn=VVJJG5NNIriwa4Zu&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_6YaGkiRbTAE7GJ7Yed5eYsNm9o8wZ4mhHlDrxjAu0DA&oe=61CE53D3&_nc_sid=83d603,False,276,False,Torre Spagnola Spiaggia Poetto,"Cagliari, Italy",False,39.216953,9.112851,Cagliari,SARDINIA,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXy8vt-Mmgn.jpg,sky cloud plant grass people-in-nature bedrock megalith grass-family grassland trunk,"[['Sky', 0.9600849151611328], ['Cloud', 0.9302262663841248], ['Plant', 0.8983858823776245], ['Grass', 0.8264055252075195], ['People-in-nature', 0.8224796056747437], ['Bedrock', 0.7746564149856567], ['Megalith', 0.7621713876724243], ['Grass-family', 0.7562457919120789], ['Grassland', 0.7542081475257874], ['Trunk', 0.7138739824295044]]"
CXy-gIfMl7L,12/23/2021,https://www.instagram.com/p/CXy-gIfMl7L/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/269797514_2122455221255647_2626886320646746055_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=107&_nc_ohc=cwHZyeXA5qwAX_UNjUA&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-6bvWJCxVnUN_ErTS-ZfYuJljk6RPQn5tc-AAowywcXA&oe=61CDE39E&_nc_sid=83d603,True,-1,False,Mondello,"Palermo, Italy",False,38.11127,13.353442,Palermo,SICILY,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXy-gIfMl7L.jpg,water sky cloud body-of-water sunlight sunset atmospheric-phenomenon dusk sunrise horizon,"[['Water', 0.9721090793609619], ['Sky', 0.9619554877281189], ['Cloud', 0.8937597274780273], ['Body-of-water', 0.879254162311554], ['Sunlight', 0.8424202799797058], ['Sunset', 0.8277636766433716], ['Atmospheric-phenomenon', 0.8186727166175842], ['Dusk', 0.8145503997802734], ['Sunrise', 0.8134897351264954], ['Horizon', 0.799335241317749]]"
CXxwES0MFfk,12/22/2021,https://www.instagram.com/p/CXxwES0MFfk/,https://instagram.fdel1-4.fna.fbcdn.net/v/t51.2885-15/e35/269770512_603595897536674_7704005719226574973_n.jpg?_nc_ht=instagram.fdel1-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=lyq-wXKlbycAX8-eFQ2&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_4ze7iIX2Sb49QJWFeJHkE4863v2WJOVtPKBkefurEng&oe=61CBCEFA&_nc_sid=83d603,False,472,False,Trebbia San Salvatore,Bobbio,False,44.770556,9.385364,Bobbio,EMILIA-ROMAGNA,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXxwES0MFfk.jpg,water water-resources mountain ecoregion natural-landscape fluvial-landforms-of-streams azure plant highland lake,"[['Water', 0.9767296314239502], ['Water-resources', 0.9563161134719849], ['Mountain', 0.9413425326347351], ['Ecoregion', 0.9314567446708679], ['Natural-landscape', 0.9061266779899597], ['Fluvial-landforms-of-streams', 0.8994197845458984], ['Azure', 0.8978458642959595], ['Plant', 0.8967434167861938], ['Highland', 0.8830886483192444], ['Lake', 0.8461475968360901]]"
CXwHcGWMq_F,12/21/2021,https://www.instagram.com/p/CXwHcGWMq_F/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269678601_3087371524867224_5703733348180208204_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=100&_nc_ohc=uQs4pE5jvDEAX8mskGi&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8kqbbReG_CP6VoWB-LxRqjHnefXvTOQz5nKCEZd_qWmA&oe=61CAC92E&_nc_sid=83d603,False,187,False,Alpe Prabello 2287m.,,False,20.70708,-103.32246,Guadalajara,Jalisco,MX,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXwHcGWMq_F.jpg,cloud sky atmosphere snow mountain nature natural-landscape slope body-of-water ice-cap,"[['Cloud', 0.9802848100662231], ['Sky', 0.9772853255271912], ['Atmosphere', 0.9481807947158813], ['Snow', 0.940054178237915], ['Mountain', 0.9108584523200989], ['Nature', 0.899505615234375], ['Natural-landscape', 0.8798153400421143], ['Slope', 0.8636199235916138], ['Body-of-water', 0.8370993733406067], ['Ice-cap', 0.8346516489982605]]"
CXv_9dTsys5,12/21/2021,https://www.instagram.com/p/CXv_9dTsys5/,https://instagram.fdel1-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/269656128_588767412422087_1413451154838033427_n.jpg?_nc_ht=instagram.fdel1-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Qmkqgkdx9vwAX8pV__t&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9XsRVBKmfLy_9o7DebM7dbM5ISDOgxq3zEPKG4txM4Kg&oe=61CB0DB7&_nc_sid=83d603,False,310,False,"Monza, Italy","Monza, Italy",True,45.583442,9.273526,Monza,,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXv_9dTsys5.jpg,world lighting sky midnight facade city metropolis art darkness event,"[['World', 0.9053224325180054], ['Lighting', 0.8654168248176575], ['Sky', 0.8138877749443054], ['Midnight', 0.7944307327270508], ['Facade', 0.788951575756073], ['City', 0.7821718454360962], ['Metropolis', 0.7610436677932739], ['Art', 0.7501657605171204], ['Darkness', 0.7486311793327332], ['Event', 0.7432320713996887]]"
